,country,hazard_type,landslide_type,trigger,fatalities,injuries,latitude,longitude,distance,population,year,month,day,day_of_week,is_weekend,season,total_casualties,affected_area,population_density
4901,89,1,5,4,1.0,0.0,15.8716,120.5739,1.68576,6854.0,2013.0,6.0,12.0,2.0,0,2.0,0.0,8.927736463576771,767.7197941452275
4902,53,1,5,4,0.0,0.0,32.2108,76.28329999999998,4.97778,19540.0,2013.0,6.0,12.0,2.0,0,2.0,0.0,77.8433055456315,251.01708956264343
4903,53,1,5,4,0.0,0.0,32.5552,76.12489999999998,0.11669,21502.0,2013.0,6.0,12.0,2.0,0,2.0,0.0,0.042777672610953284,502645.39157033013
4904,133,1,6,13,0.0,0.0,36.8406,-83.37649999999998,2.3688,1461.0,2013.0,6.0,13.0,3.0,0,2.0,0.0,17.62814692082831,82.87881911590912
4905,125,1,5,4,0.0,0.0,10.6501,-61.4004,2.63186,17758.0,2013.0,6.0,14.0,4.0,0,2.0,0.0,21.760829180154847,816.0534625304952
4906,53,1,5,4,0.0,0.0,31.5168,78.0976,28.85336,1495.0,2013.0,6.0,15.0,5.0,1,2.0,0.0,2615.4273537357517,0.5716083063307468
4907,77,1,5,13,0.0,0.0,27.1418,87.7788,29.71265,17491.0,2013.0,6.0,15.0,5.0,1,2.0,0.0,2773.528590666365,6.306406957138175
4908,133,1,6,13,0.0,0.0,42.5889,-74.31999999999998,1.41843,1500.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,6.320707437086366,237.31520797796168
4909,78,1,6,4,1.0,0.0,-41.0079,173.0089,13.94531,7485.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,610.950772932679,12.251396236182153
4910,53,1,2,4,5000.0,0.0,30.7351,79.06659999999998,48.96196,2000.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,7531.256901199182,0.2655599226314462
4911,53,1,5,13,0.0,0.0,31.4551,78.1996,39.02032,1495.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,4783.343021973455,0.31254292095138325
4912,53,1,5,13,0.0,0.0,30.6738,77.3544,13.82422,27544.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,600.3868145586107,45.87709012272306
4913,53,1,5,13,0.0,0.0,30.5728,77.6521,15.11456,21787.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,717.6966029314405,30.35683868505262
4914,53,1,5,13,0.0,0.0,30.4619,79.07649999999998,21.58422,2571.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,1463.6006395962322,1.7566267262012603
4915,53,1,5,13,0.0,0.0,30.4954,78.38809999999998,14.58545,27611.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,668.3278180674149,41.313557888166265
4916,53,1,5,13,0.0,0.0,30.885,78.6695,27.63875,17123.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,2399.8642037823083,7.134987043439074
4917,53,1,5,13,0.0,0.0,29.7986,80.417,11.27172,7331.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,399.14459862249123,18.366777416756726
4918,53,1,5,4,0.0,0.0,31.348,77.4614,19.51283,6206.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,1196.1630823777066,5.188255758289957
4919,53,1,5,4,4.0,0.0,31.5986,78.4384,36.09394,0.0,2013.0,6.0,16.0,6.0,1,2.0,0.0,4092.7805301384365,0.0
4920,78,1,6,4,0.0,0.0,-41.1869,173.363,11.42844,59200.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,410.3210314937778,144.27727427103068
4921,133,1,6,4,0.0,0.0,43.0266,-76.3302,2.5486,1213.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,20.405781415942602,59.443937738758144
4922,53,1,5,4,13.0,0.0,30.6945,79.0544,45.94088,2571.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,6630.533787303639,0.3877515871984597
4923,77,1,5,13,5.0,0.0,29.5193,80.4687,26.1116,47571.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,2141.987051468212,22.20881772716261
4924,77,1,5,13,2.0,3.0,29.0508,81.3,0.08867,0.0,2013.0,6.0,17.0,0.0,0,2.0,5.0,0.02470036037605286,0.0
4925,26,1,5,4,0.0,0.0,27.1663,100.0692,36.23231,1137600.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,4124.220908357545,275.8339151267832
4926,53,1,5,13,3.0,0.0,30.3069,78.0169,2.54078,522081.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,20.28074932197546,25742.68789143272
4927,78,1,5,4,0.0,0.0,-45.8727,170.5863,5.55301,1200.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,96.87389992749227,12.387237438548159
4928,140,1,5,19,0.0,0.0,45.5591,-123.9272,5.02154,1286.0,2015.0,12.0,11.0,4.0,0,0.0,0.0,79.2179730070981,16.233689795177817
4929,78,1,5,4,0.0,0.0,-45.8358,170.6646,1.94355,1200.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,11.867010000182509,101.12066982176172
4930,53,1,5,4,4.0,0.0,29.5987,79.6592,0.22767,32442.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,0.16284014776113961,199226.05356258465
4931,78,1,5,4,0.0,0.0,-40.8834,172.7672,4.62642,1223.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,67.24190150990651,18.188063878886883
4932,77,1,5,4,0.0,0.0,29.722,80.51179999999998,13.31496,18317.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,556.9671804011598,32.8870365158806
4933,53,1,5,4,5.0,0.0,31.6223,78.0193,24.75992,1495.0,2013.0,6.0,17.0,0.0,0,2.0,0.0,1925.96480667404,0.7762343293186776
4934,53,1,5,2,3.0,2.0,19.0811,73.02259999999998,4.95472,2600000.0,2013.0,6.0,18.0,1.0,0,2.0,5.0,77.12374432575862,33712.05616026638
4935,26,1,6,4,0.0,0.0,33.8724,109.9404,20.35052,0.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,1301.0706932026462,0.0
4936,53,1,5,13,0.0,0.0,30.3797,78.5017,2.40046,27611.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,18.102510986017336,1525.258016488827
4937,53,1,5,13,4.0,7.0,12.8446,75.2476,10.62786,53331.0,2013.0,6.0,18.0,1.0,0,2.0,11.0,354.84731414965347,150.29281010003126
4938,77,1,5,4,0.0,0.0,29.0697,82.10599999999998,23.95214,9073.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,1802.3474465645259,5.033990542330861
4939,53,1,5,13,0.0,2.0,28.4513,82.2801,13.44292,0.0,2013.0,6.0,18.0,1.0,0,2.0,2.0,567.7237998886961,0.0
4940,77,1,5,4,12.0,2.0,29.3167,81.58329999999998,40.41216,0.0,2013.0,6.0,18.0,1.0,0,2.0,14.0,5130.669032763346,0.0
4941,77,1,5,13,7.0,0.0,28.8519,81.7086,0.8505,20908.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,2.2724718313723407,9200.55408888114
4942,77,1,5,13,0.0,0.0,27.8595,83.7711,13.72992,21867.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,592.2238403162721,36.92353889083917
4943,77,1,5,9,0.0,0.0,29.5388,80.9963,31.29134,23416.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,3076.0840347580174,7.612275781614672
4944,77,1,5,13,0.0,0.0,28.2265,82.55299999999998,13.78928,5427.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,597.3557566748384,9.085038420336351
4945,77,1,5,4,0.0,0.0,29.5326,82.1482,28.79246,9073.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,2604.398382942262,3.48372202172464
4946,53,1,5,13,0.0,0.0,29.1145,81.68649999999998,30.03128,20908.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,2833.33260317796,7.379296019305637
4947,77,1,5,13,0.0,0.0,27.8196,85.2114,16.72038,44632.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,878.2985369891303,50.81643441306604
4948,133,1,5,13,0.0,0.0,44.1047,-72.4328,8.90467,1162.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,249.1067706364498,4.664666468242409
4949,78,1,5,4,0.0,0.0,-45.8243,170.5957,5.09471,1200.0,2013.0,6.0,19.0,2.0,0,2.0,0.0,81.5433987781111,14.716090057336672
4950,8,1,6,4,0.0,0.0,47.562,13.6488,9.2842,7869.0,2013.0,6.0,19.0,2.0,0,2.0,0.0,270.7938816271343,29.05900219280104
4951,23,1,6,4,0.0,0.0,50.0023,-116.9044,62.26908,9813.0,2013.0,6.0,19.0,2.0,0,2.0,0.0,12181.33175357169,0.805576943352087
4952,23,1,6,4,0.0,0.0,50.146,-116.9567,61.46874,1706.0,2013.0,6.0,19.0,2.0,0,2.0,0.0,11870.21252304418,0.14372109991190682
4953,53,1,5,13,0.0,0.0,29.5935,79.68049999999998,1.94616,32442.0,2013.0,6.0,19.0,2.0,0,2.0,0.0,11.89890389836366,2726.4696208246064
4954,65,1,5,4,0.0,0.0,1.4145,35.3574,20.76461,1073.0,2013.0,6.0,19.0,2.0,0,2.0,0.0,1354.5574522405661,0.7921406347328838
4955,23,1,6,4,0.0,0.0,51.1881,-115.5834,1.6272,7502.0,2013.0,6.0,20.0,3.0,0,2.0,0.0,8.318245693667158,901.8728559209808
4956,78,1,6,4,0.0,0.0,-45.8237,170.5972,5.03706,1200.0,2013.0,6.0,20.0,3.0,0,2.0,0.0,79.70840537748909,15.054874003776005
4957,26,1,5,4,4.0,3.0,23.5102,106.1624,38.03153,0.0,2013.0,6.0,22.0,5.0,1,2.0,7.0,4543.991050613353,0.0
4958,133,1,6,4,0.0,0.0,43.3656,-91.218,23.47684,3897.0,2013.0,6.0,23.0,6.0,1,2.0,0.0,1731.5265416147379,2.2506152267038577
4959,133,1,6,4,0.0,0.0,43.1925,-75.021,17.52573,2598.0,2013.0,6.0,23.0,6.0,1,2.0,0.0,964.9439912637595,2.692384245636344
4960,133,1,6,4,0.0,0.0,43.1604,-90.7085,2.89624,3231.0,2013.0,6.0,24.0,0.0,0,2.0,0.0,26.352326778680975,122.60776921656414
4961,53,1,5,13,0.0,0.0,30.4091,79.0579,15.53708,2571.0,2013.0,6.0,24.0,0.0,0,2.0,0.0,758.3831524070736,3.39010695561968
4962,53,1,5,4,0.0,0.0,30.2524,78.92279999999998,6.85261,2571.0,2013.0,6.0,24.0,0.0,0,2.0,0.0,147.52373661742482,17.42770390006733
4963,83,1,5,13,0.0,0.0,23.2693,56.4742,6.42945,101640.0,2013.0,6.0,24.0,0.0,0,2.0,0.0,129.86661456889757,782.6491846068519
4964,133,1,5,13,0.0,0.0,43.1674,-91.1351,12.86889,5911.0,2013.0,6.0,24.0,0.0,0,2.0,0.0,520.2739123738007,11.361323063519528
4965,53,1,2,4,0.0,0.0,30.4542,78.39109999999998,11.07894,27611.0,2013.0,6.0,24.0,0.0,0,2.0,0.0,385.6082291227637,71.60376235438082
4966,53,1,6,9,0.0,0.0,16.9214,73.593,8.12097,13121.0,2013.0,6.0,25.0,1.0,0,2.0,0.0,207.18851849552883,63.328798792888485
4967,133,1,9,4,0.0,0.0,43.5735,-91.2006,24.86266,2868.0,2013.0,6.0,25.0,1.0,0,2.0,0.0,1941.981349327875,1.4768421957258357
4968,53,1,5,4,0.0,0.0,10.9628,77.5947,6.03885,31364.0,2013.0,6.0,25.0,1.0,0,2.0,0.0,114.56668770081401,273.76195148371346
4969,53,1,5,4,0.0,0.0,10.9628,77.5947,6.03885,31364.0,2013.0,6.0,25.0,1.0,0,2.0,0.0,114.56668770081401,273.76195148371346
4970,53,1,5,4,0.0,0.0,10.9628,77.5947,6.03885,31364.0,2013.0,6.0,25.0,1.0,0,2.0,0.0,114.56668770081401,273.76195148371346
4971,53,1,5,4,0.0,0.0,11.4991,76.4949,5.82535,11674.0,2013.0,6.0,25.0,1.0,0,2.0,0.0,106.6090124606003,109.50293723351375
4972,133,1,6,4,0.0,0.0,43.0266,-76.3302,2.5486,1213.0,2013.0,6.0,26.0,2.0,0,2.0,0.0,20.405781415942602,59.443937738758144
4973,133,1,6,4,0.0,0.0,44.8504,-91.4372,2.68314,1418.0,2013.0,6.0,26.0,2.0,0,2.0,0.0,22.61708031098723,62.695979344033404
4974,7,1,5,4,0.0,0.0,-35.3515,149.7484,11.02125,1467.0,2013.0,6.0,26.0,2.0,0,2.0,0.0,381.6028242753508,3.8443111703530417
4975,26,1,5,4,1.0,0.0,29.3755,114.57,9.80657,0.0,2013.0,6.0,27.0,3.0,0,2.0,0.0,302.1232432264846,0.0
4976,133,1,6,4,0.0,0.0,40.6864,-76.1962,0.10261,14324.0,2013.0,6.0,27.0,3.0,0,2.0,0.0,0.033077238744387324,433047.0300345295
4977,53,1,5,4,0.0,0.0,27.3765,88.7628,15.93151,30700.0,2013.0,6.0,27.0,3.0,0,2.0,0.0,797.3770903664283,38.501231563966876
4978,77,1,5,4,2.0,1.0,29.378,81.3559,36.75939,0.0,2013.0,6.0,27.0,3.0,0,2.0,3.0,4245.085722508452,0.0
4979,133,1,6,13,0.0,0.0,42.1144,-75.9324,2.11425,47376.0,2013.0,6.0,27.0,3.0,0,2.0,0.0,14.043085862306558,3373.6174843994404
4980,26,1,5,4,2.0,0.0,28.1506,113.149,10.5313,0.0,2013.0,6.0,28.0,4.0,0,2.0,0.0,348.42863669638604,0.0
4981,133,1,6,4,0.0,0.0,40.6784,-105.4323,25.57232,2450.0,2013.0,6.0,28.0,4.0,0,2.0,0.0,2054.424253115456,1.1925482267280814
4982,67,1,5,13,0.0,0.0,19.3074,101.8343,14.15117,13500.0,2013.0,6.0,28.0,4.0,0,2.0,0.0,629.1215606582616,21.458492037492242
4983,66,1,5,4,0.0,0.0,41.6518,72.0106,27.38856,0.0,2013.0,6.0,28.0,4.0,0,2.0,0.0,2356.613009626966,0.0
4984,77,1,5,4,0.0,0.0,28.3536,82.39969999999998,13.29812,5427.0,2013.0,6.0,29.0,5.0,1,2.0,0.0,555.559230831723,9.768535376282534
4985,133,1,5,16,0.0,0.0,40.3892,-79.8627,0.89493,5565.0,2013.0,6.0,29.0,5.0,1,2.0,0.0,2.5161006291760732,2211.755736423914
4986,26,1,5,4,1.0,0.0,30.5386,105.5661,3.46064,124924.0,2013.0,6.0,30.0,6.0,1,2.0,0.0,37.62380538405614,3320.3446255582408
4987,7,1,5,13,0.0,0.0,-33.8234,151.0075,0.72387,18448.0,2013.0,6.0,30.0,6.0,1,2.0,0.0,1.6461561504798874,11206.713284533815
4988,10,1,6,4,1.0,1.0,21.9907,92.4951,36.36715,32523.0,2013.0,6.0,30.0,6.0,1,2.0,2.0,4154.974936464444,7.827484039572693
4989,84,1,5,4,0.0,0.0,33.5791,73.08679999999998,2.96946,1743101.0,2013.0,6.0,30.0,6.0,1,2.0,0.0,27.701598581542974,62924.202546252825
4990,133,1,6,4,0.0,0.0,38.8634,-104.917,0.4097,4992.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,0.527329176019,9466.572734864447
4991,133,1,6,4,0.0,0.0,39.1226,-84.4756,1.11204,5338.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,3.884997027349548,1374.0036253365502
4992,53,1,5,4,0.0,0.0,26.72,95.029,3.41152,18742.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,36.56332779962731,512.5901040164905
4993,53,1,5,4,0.0,0.0,26.1147,94.3864,12.97304,54010.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,528.7293111104456,102.15056904367067
4994,78,1,9,16,0.0,0.0,-43.5897,172.6894,7.72912,363926.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,187.67653336380135,1939.1129699446658
4995,133,1,5,4,0.0,0.0,35.4134,-83.1068,11.16865,1655.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,391.8783180691925,4.2232497275028695
4996,133,1,5,4,0.0,0.0,35.4059,-83.2578,4.59472,2588.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,66.32358212779587,39.020811557091434
4997,133,1,5,4,0.0,0.0,40.5287,-80.20539999999998,1.51482,11372.0,2013.0,7.0,1.0,0.0,0,2.0,0.0,7.208948675489968,1577.4838345935489
4998,26,1,5,4,6.0,4.0,25.38,104.1369,33.20358,0.0,2013.0,7.0,2.0,1.0,0,2.0,10.0,3463.535921029592,0.0
4999,133,1,6,4,0.0,0.0,39.4302,-120.0336,10.50718,1415.0,2013.0,7.0,2.0,1.0,0,2.0,0.0,346.83444135522404,4.079756308142341
5000,53,1,5,4,0.0,0.0,31.0722,77.14019999999998,3.81344,2467.0,2013.0,7.0,2.0,1.0,0,2.0,0.0,45.68606023503564,53.99896570875927
5001,54,1,5,5,4.0,0.0,4.6889,96.6855,6.8532,0.0,2013.0,7.0,2.0,1.0,0,2.0,0.0,147.54914087990923,0.0
5002,54,1,5,5,1.0,0.0,4.7062,96.6679,7.68819,0.0,2013.0,7.0,2.0,1.0,0,2.0,0.0,185.69409258615093,0.0
5003,54,1,5,5,0.0,0.0,4.7735,96.9967,14.72493,0.0,2013.0,7.0,2.0,1.0,0,2.0,0.0,681.1713142321539,0.0
5004,53,1,5,4,0.0,0.0,15.4123,74.2664,19.20969,8330.0,2013.0,7.0,3.0,2.0,0,2.0,0.0,1159.2859848626692,7.185457349410451
5005,133,1,5,13,0.0,0.0,37.1995,-80.06279999999998,5.42545,24922.0,2013.0,7.0,3.0,2.0,0,2.0,0.0,92.47437475285976,269.50168699820586
5006,133,1,5,6,0.0,0.0,35.6092,-82.534,2.03173,83393.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,12.968264487131115,6430.544355627072
5007,133,1,6,13,0.0,0.0,44.5199,-109.0676,1.13439,9520.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,4.042729201809912,2354.8448399012077
5008,123,1,5,4,1.0,0.0,8.5055,98.28680000000001,12.11169,0.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,460.8497600083967,0.0
5009,53,1,5,4,0.0,0.0,29.58,80.2214,1.21856,47571.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,4.6649147200619225,10197.614073289755
5010,53,1,5,2,0.0,0.0,30.0712,80.2386,36.77667,7331.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,4249.077754085085,1.7253155682905401
5011,53,1,5,2,0.0,0.0,30.1719,80.8576,33.49872,5026.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,3525.3829376523586,1.4256607264761259
5012,133,1,5,2,0.0,0.0,35.6508,-82.5308,5.02716,6123.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,79.39539034928958,77.1203463206449
5013,133,1,5,4,0.0,0.0,35.6255,-82.51659999999998,4.34897,83393.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,59.41863850869968,1403.4821748362706
5014,133,1,5,4,0.0,0.0,35.6425,-82.52639999999998,5.14161,6123.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,83.05162528579424,73.7252278800054
5015,140,1,5,19,0.0,0.0,45.9951,-122.877,2.91713,2344.0,2015.0,12.0,10.0,3.0,0,0.0,0.0,26.733845872404245,87.67911699601633
5016,133,1,5,4,0.0,0.0,35.6057,-82.5412,1.27543,83393.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,5.110496894717051,16317.98271635916
5017,133,1,5,4,0.0,0.0,35.6369,-82.5377,4.03738,6123.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,51.20933396014034,119.56804602781871
5018,133,1,5,4,0.0,0.0,36.0518,-81.6019,11.48809,1241.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,414.6154975906011,2.9931346204173632
5019,133,1,5,13,0.0,0.0,35.078,-82.808,18.50736,7609.0,2013.0,7.0,4.0,3.0,0,2.0,0.0,1076.0657743813497,7.071129090017342
5020,26,1,5,12,1.0,1.0,28.2608,105.1474,9.79991,0.0,2013.0,7.0,4.0,3.0,0,2.0,2.0,301.71301670676974,0.0
5021,133,1,5,4,0.0,0.0,40.5749,-111.6983,9.12556,1932.0,2013.0,7.0,5.0,4.0,0,2.0,0.0,261.6187838586858,7.384790845307101
5022,26,1,5,4,5.0,4.0,28.2654,104.1313,3.8674,0.0,2013.0,7.0,5.0,4.0,0,2.0,9.0,46.98811884015447,0.0
5023,133,1,5,4,0.0,0.0,40.5765,-111.6788,10.78115,1932.0,2013.0,7.0,5.0,4.0,0,2.0,0.0,365.15735252843353,5.290869776063353
5024,53,1,5,4,1.0,2.0,33.0852,74.8799,4.45536,8101.0,2013.0,7.0,5.0,4.0,0,2.0,3.0,62.361345315359024,129.90418919017128
5025,26,1,5,4,0.0,0.0,29.2425,102.3679,0.49677,0.0,2013.0,7.0,5.0,4.0,0,2.0,0.0,0.7752835950483489,0.0
5026,133,1,5,4,0.0,0.0,40.4338,-111.741,2.64441,9796.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,21.96885661308782,445.9039526965682
5027,26,1,6,4,0.0,0.0,29.8901,95.5728,18.17904,0.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,1038.225671479094,0.0
5028,77,1,5,16,0.0,0.0,27.7801,84.4384,10.73485,107157.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,362.02772682957976,295.99114117146854
5029,133,1,6,4,0.0,0.0,40.4445,-111.7078,5.32884,15523.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,89.2103480857769,174.00447742984295
5030,133,1,6,4,0.0,0.0,40.4467,-111.6867,7.08894,9796.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,157.874676548953,62.04921659467346
5031,53,1,5,4,0.0,0.0,31.9906,76.7907,0.40026,5233.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,0.503308488217977,10397.201959633252
5032,53,1,5,4,0.0,0.0,31.1628,77.7241,5.11036,8160.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,82.04514048464353,99.45744442386952
5033,78,1,5,4,0.0,0.0,-45.0993,169.287,41.62945,2151.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,5444.414963291046,0.39508377199444056
5034,133,1,6,13,0.0,0.0,43.0091,-75.02889999999998,0.85072,8053.0,2013.0,7.0,6.0,5.0,1,2.0,0.0,2.2736476302282513,3541.8856875335428
5035,53,1,5,4,0.0,0.0,31.8795,76.9161,16.94505,5233.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,902.0603253796197,5.801164127019735
5036,133,1,6,2,0.0,0.0,37.4892,-83.3601,7.39282,2231.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,171.69993746547712,12.993598209367876
5037,53,1,5,4,0.0,0.0,31.5596,77.1679,16.30562,4351.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,835.2654288308407,5.20912257327625
5038,53,1,6,13,0.0,0.0,31.703,76.936,0.96241,28217.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,2.9098468137593354,9697.074040659016
5039,53,1,5,4,0.0,0.0,31.7017,76.973,4.05872,28217.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,51.75210935449376,545.2338146589932
5040,53,1,5,4,0.0,0.0,31.7093,76.92969999999998,0.23929,28217.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,0.17988666574728537,156859.8755376387
5041,53,1,5,4,0.0,0.0,31.9671,76.85209999999998,6.36465,5233.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,127.26205305200739,41.11987724935934
5042,53,1,5,4,0.0,0.0,31.7018,76.9424,1.43408,28217.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,6.460953729889926,4367.31188299049
5043,133,1,5,4,0.0,0.0,36.1316,-81.6885,1.05589,1241.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,3.5025732485614967,354.3109342566005
5044,77,1,5,4,0.0,0.0,29.1309,81.6631,32.08945,20908.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,3235.001003732372,6.463058272896195
5045,26,1,5,2,0.0,0.0,30.6887,103.9291,8.5335,0.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,228.77273189043743,0.0
5046,26,1,5,4,0.0,0.0,36.5851,109.4875,70.56602,0.0,2013.0,7.0,7.0,6.0,1,2.0,0.0,15643.759100102916,0.0
5047,133,1,6,4,0.0,0.0,36.7025,-105.3514,21.76837,1770.0,2013.0,7.0,8.0,0.0,0,2.0,0.0,1488.68116582246,1.1889718501423496
5048,133,1,6,4,0.0,0.0,42.8868,-75.5741,5.55677,2199.0,2013.0,7.0,8.0,0.0,0,2.0,0.0,97.00513296364086,22.66890351899442
5049,133,1,5,16,0.0,0.0,37.489,-83.3588,7.44703,2231.0,2013.0,7.0,8.0,0.0,0,2.0,0.0,174.22724906784282,12.805115227017474
5050,53,1,6,4,2.0,0.0,33.3118,75.7525,1.38642,20553.0,2013.0,7.0,8.0,0.0,0,2.0,0.0,6.038645043183338,3403.5780962487675
5051,26,1,5,4,12.0,0.0,37.3869,113.1122,37.72818,0.0,2013.0,7.0,9.0,1.0,0,2.0,0.0,4471.7918855040725,0.0
5052,78,1,5,4,0.0,0.0,-43.5569,172.7171,7.25844,363926.0,2013.0,7.0,9.0,1.0,0,2.0,0.0,165.51465575021427,2198.753931187927
5053,26,1,5,4,0.0,0.0,31.5785,104.3531,12.54362,0.0,2013.0,7.0,9.0,1.0,0,2.0,0.0,494.30573643430995,0.0
5054,26,1,5,4,0.0,0.0,31.6674,104.6807,11.5227,127225.0,2013.0,7.0,9.0,1.0,0,2.0,0.0,417.1174727929679,305.0099990971773
5055,31,1,5,4,0.0,0.0,22.7943,-83.13219999999998,11.87914,7205.0,2013.0,7.0,9.0,1.0,0,2.0,0.0,443.3226024846788,16.252273084246827
5056,53,1,5,13,7.0,0.0,30.3629,79.21429999999998,21.92126,2000.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,1509.6660859290355,1.3247962702753684
5057,26,1,5,13,43.0,0.0,30.9896,103.6405,2.24818,0.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,15.878593571176935,0.0
5058,133,1,6,13,0.0,0.0,37.9532,-104.9848,13.17259,2193.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,545.1201324231318,4.022966442739552
5059,133,1,6,13,0.0,0.0,38.8759,-104.9362,2.43897,4992.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,18.687998454013833,267.1233097693141
5060,26,1,5,4,2.0,0.0,30.9202,103.6205,9.11764,0.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,261.1648672501498,0.0
5061,53,1,5,4,5.0,0.0,19.0222,72.86629999999998,5.86113,12691836.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,107.92264509517881,117601.23177862121
5062,53,1,5,4,2.0,1.0,19.0263,72.86759999999998,5.38711,12691836.0,2013.0,7.0,10.0,2.0,0,2.0,3.0,91.17201636440356,139207.58261254485
5063,77,1,5,13,0.0,0.0,27.5001,86.8669,36.10002,22903.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,4094.1594985458028,5.594066378736557
5064,77,1,5,13,0.0,0.0,27.62,86.84,24.17567,2324.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,1836.1447297663688,1.2656954336577302
5065,133,1,6,4,0.0,0.0,38.8634,-104.917,0.4097,4992.0,2013.0,7.0,10.0,2.0,0,2.0,0.0,0.527329176019,9466.572734864447
5066,133,1,5,13,0.0,0.0,37.8024,-81.9312,7.51462,1779.0,2013.0,7.0,11.0,3.0,0,2.0,0.0,177.40420953119488,10.027946939371692
5067,77,1,6,2,0.0,0.0,26.9734,87.3412,22.49568,47663.0,2013.0,7.0,11.0,3.0,0,2.0,0.0,1589.8206138976336,29.980111959391763
5068,133,1,6,4,0.0,0.0,40.6893,-105.291,14.72352,2450.0,2013.0,7.0,12.0,4.0,0,2.0,0.0,681.0408680339606,3.597434625432536
5069,133,1,5,4,0.0,0.0,40.6558,-105.3742,20.26585,2450.0,2013.0,7.0,12.0,4.0,0,2.0,0.0,1290.2667936155808,1.8988320959067846
